,Date,Price,Asset
5995,2017-12-20,1.11,teny_to_3m
5996,2017-12-21,1.13,teny_to_3m
5997,2017-12-22,1.15,teny_to_3m
5998,2017-12-25,.,teny_to_3m
5999,2017-12-26,1.0,teny_to_3m
6000,2017-12-27,0.98,teny_to_3m
6001,2017-12-28,1.04,teny_to_3m
6002,2017-12-29,1.01,teny_to_3m
6003,2018-01-01,.,teny_to_3m
6004,2018-01-02,1.02,teny_to_3m
6005,2018-01-03,1.03,teny_to_3m
6006,2018-01-04,1.05,teny_to_3m
6007,2018-01-05,1.08,teny_to_3m
6008,2018-01-08,1.04,teny_to_3m
6009,2018-01-09,1.11,teny_to_3m
6010,2018-01-10,1.13,teny_to_3m
6011,2018-01-11,1.11,teny_to_3m
6012,2018-01-12,1.12,teny_to_3m
6013,2018-01-15,.,teny_to_3m
6014,2018-01-16,1.09,teny_to_3m
6015,2018-01-17,1.13,teny_to_3m
6016,2018-01-18,1.17,teny_to_3m
6017,2018-01-19,1.2,teny_to_3m
6018,2018-01-22,1.22,teny_to_3m
6019,2018-01-23,1.19,teny_to_3m
6020,2018-01-24,1.22,teny_to_3m
6021,2018-01-25,1.21,teny_to_3m
6022,2018-01-26,1.25,teny_to_3m
6023,2018-01-29,1.26,teny_to_3m
6024,2018-01-30,1.29,teny_to_3m
6025,2018-01-31,1.26,teny_to_3m
6026,2018-02-01,1.3,teny_to_3m
6027,2018-02-02,1.36,teny_to_3m
6028,2018-02-05,1.26,teny_to_3m
6029,2018-02-06,1.27,teny_to_3m
6030,2018-02-07,1.29,teny_to_3m
6031,2018-02-08,1.3,teny_to_3m
6032,2018-02-09,1.28,teny_to_3m
6033,2018-02-12,1.24,teny_to_3m
6034,2018-02-13,1.24,teny_to_3m
6035,2018-02-14,1.33,teny_to_3m
6036,2018-02-15,1.32,teny_to_3m
6037,2018-02-16,1.25,teny_to_3m
6038,2018-02-19,.,teny_to_3m
6039,2018-02-20,1.22,teny_to_3m
6040,2018-02-21,1.3,teny_to_3m
6041,2018-02-22,1.29,teny_to_3m
6042,2018-02-23,1.24,teny_to_3m
6043,2018-02-26,1.2,teny_to_3m
6044,2018-02-27,1.24,teny_to_3m
6045,2018-02-28,1.22,teny_to_3m
6046,2018-03-01,1.18,teny_to_3m
6047,2018-03-02,1.21,teny_to_3m
6048,2018-03-05,1.18,teny_to_3m
6049,2018-03-06,1.2,teny_to_3m
6050,2018-03-07,1.21,teny_to_3m
6051,2018-03-08,1.19,teny_to_3m
6052,2018-03-09,1.23,teny_to_3m
6053,2018-03-12,1.16,teny_to_3m
6054,2018-03-13,1.11,teny_to_3m
6055,2018-03-14,1.05,teny_to_3m
6056,2018-03-15,1.05,teny_to_3m
6057,2018-03-16,1.07,teny_to_3m
6058,2018-03-19,1.05,teny_to_3m
6059,2018-03-20,1.08,teny_to_3m
6060,2018-03-21,1.15,teny_to_3m
6061,2018-03-22,1.11,teny_to_3m
6062,2018-03-23,1.08,teny_to_3m
6063,2018-03-26,1.06,teny_to_3m
6064,2018-03-27,1.01,teny_to_3m
6065,2018-03-28,1.04,teny_to_3m
6066,2018-03-29,1.01,teny_to_3m
6067,2018-03-30,.,teny_to_3m
6068,2018-04-02,0.96,teny_to_3m
6069,2018-04-03,1.04,teny_to_3m
6070,2018-04-04,1.08,teny_to_3m
6071,2018-04-05,1.11,teny_to_3m
6072,2018-04-06,1.04,teny_to_3m
6073,2018-04-09,1.02,teny_to_3m
6074,2018-04-10,1.06,teny_to_3m
6075,2018-04-11,1.06,teny_to_3m
6076,2018-04-12,1.08,teny_to_3m
6077,2018-04-13,1.06,teny_to_3m
6078,2018-04-16,1.04,teny_to_3m
6079,2018-04-17,1.02,teny_to_3m
6080,2018-04-18,1.06,teny_to_3m
6081,2018-04-19,1.1,teny_to_3m
6082,2018-04-20,1.15,teny_to_3m
6083,2018-04-23,1.11,teny_to_3m
6084,2018-04-24,1.13,teny_to_3m
6085,2018-04-25,1.18,teny_to_3m
6086,2018-04-26,1.18,teny_to_3m
6087,2018-04-27,1.14,teny_to_3m
6088,2018-04-30,1.08,teny_to_3m
6089,2018-05-01,1.12,teny_to_3m
6090,2018-05-02,1.13,teny_to_3m
6091,2018-05-03,1.1,teny_to_3m
6092,2018-05-04,1.11,teny_to_3m
6093,2018-05-07,1.09,teny_to_3m
6094,2018-05-08,1.1,teny_to_3m
6095,2018-05-09,1.12,teny_to_3m
6096,2018-05-10,1.07,teny_to_3m
6097,2018-05-11,1.05,teny_to_3m
6098,2018-05-14,1.07,teny_to_3m
6099,2018-05-15,1.16,teny_to_3m
6100,2018-05-16,1.17,teny_to_3m
6101,2018-05-17,1.19,teny_to_3m
6102,2018-05-18,1.15,teny_to_3m
6103,2018-05-21,1.13,teny_to_3m
6104,2018-05-22,1.13,teny_to_3m
6105,2018-05-23,1.09,teny_to_3m
6106,2018-05-24,1.07,teny_to_3m
6107,2018-05-25,1.03,teny_to_3m
6108,2018-05-28,.,teny_to_3m
6109,2018-05-29,0.84,teny_to_3m
6110,2018-05-30,0.9,teny_to_3m
6111,2018-05-31,0.9,teny_to_3m
6112,2018-06-01,0.97,teny_to_3m
6113,2018-06-04,1.0,teny_to_3m
6114,2018-06-05,0.98,teny_to_3m
6115,2018-06-06,1.02,teny_to_3m
6116,2018-06-07,0.99,teny_to_3m
6117,2018-06-08,1.0,teny_to_3m
6118,2018-06-11,1.02,teny_to_3m
6119,2018-06-12,1.04,teny_to_3m
6120,2018-06-13,1.04,teny_to_3m
6121,2018-06-14,1.0,teny_to_3m
6122,2018-06-15,0.99,teny_to_3m
6123,2018-06-18,0.98,teny_to_3m
6124,2018-06-19,0.95,teny_to_3m
6125,2018-06-20,0.99,teny_to_3m
6126,2018-06-21,0.96,teny_to_3m
6127,2018-06-22,0.97,teny_to_3m
6128,2018-06-25,0.94,teny_to_3m
6129,2018-06-26,0.95,teny_to_3m
6130,2018-06-27,0.9,teny_to_3m
6131,2018-06-28,0.91,teny_to_3m
6132,2018-06-29,0.92,teny_to_3m
6133,2018-07-02,0.89,teny_to_3m
6134,2018-07-03,0.85,teny_to_3m
6135,2018-07-04,.,teny_to_3m
6136,2018-07-05,0.88,teny_to_3m
6137,2018-07-06,0.85,teny_to_3m
6138,2018-07-09,0.88,teny_to_3m
6139,2018-07-10,0.88,teny_to_3m
6140,2018-07-11,0.88,teny_to_3m
6141,2018-07-12,0.87,teny_to_3m
6142,2018-07-13,0.85,teny_to_3m
6143,2018-07-16,0.84,teny_to_3m
6144,2018-07-17,0.84,teny_to_3m
6145,2018-07-18,0.88,teny_to_3m
6146,2018-07-19,0.84,teny_to_3m
6147,2018-07-20,0.9,teny_to_3m
6148,2018-07-23,0.97,teny_to_3m
6149,2018-07-24,0.93,teny_to_3m
6150,2018-07-25,0.93,teny_to_3m
6151,2018-07-26,0.99,teny_to_3m
6152,2018-07-27,0.96,teny_to_3m
6153,2018-07-30,0.94,teny_to_3m
6154,2018-07-31,0.93,teny_to_3m
6155,2018-08-01,0.97,teny_to_3m
6156,2018-08-02,0.96,teny_to_3m
6157,2018-08-03,0.94,teny_to_3m
6158,2018-08-06,0.89,teny_to_3m
6159,2018-08-07,0.92,teny_to_3m
6160,2018-08-08,0.9,teny_to_3m
6161,2018-08-09,0.87,teny_to_3m
6162,2018-08-10,0.82,teny_to_3m
6163,2018-08-13,0.82,teny_to_3m
6164,2018-08-14,0.81,teny_to_3m
6165,2018-08-15,0.79,teny_to_3m
6166,2018-08-16,0.8,teny_to_3m
6167,2018-08-17,0.82,teny_to_3m
6168,2018-08-20,0.76,teny_to_3m
6169,2018-08-21,0.77,teny_to_3m
6170,2018-08-22,0.73,teny_to_3m
6171,2018-08-23,0.74,teny_to_3m
6172,2018-08-24,0.73,teny_to_3m
6173,2018-08-27,0.73,teny_to_3m
6174,2018-08-28,0.75,teny_to_3m
6175,2018-08-29,0.76,teny_to_3m
6176,2018-08-30,0.75,teny_to_3m
6177,2018-08-31,0.75,teny_to_3m
6178,2018-09-03,.,teny_to_3m
6179,2018-09-04,0.77,teny_to_3m
6180,2018-09-05,0.76,teny_to_3m
6181,2018-09-06,0.75,teny_to_3m
6182,2018-09-07,0.8,teny_to_3m
6183,2018-09-10,0.8,teny_to_3m
6184,2018-09-11,0.83,teny_to_3m
6185,2018-09-12,0.81,teny_to_3m
6186,2018-09-13,0.82,teny_to_3m
6187,2018-09-14,0.83,teny_to_3m
6188,2018-09-17,0.83,teny_to_3m
6189,2018-09-18,0.88,teny_to_3m
6190,2018-09-19,0.92,teny_to_3m
6191,2018-09-20,0.9,teny_to_3m
6192,2018-09-21,0.89,teny_to_3m
6193,2018-09-24,0.86,teny_to_3m
6194,2018-09-25,0.89,teny_to_3m
6195,2018-09-26,0.86,teny_to_3m
6196,2018-09-27,0.88,teny_to_3m
6197,2018-09-28,0.86,teny_to_3m
6198,2018-10-01,0.86,teny_to_3m
6199,2018-10-02,0.82,teny_to_3m
6200,2018-10-03,0.92,teny_to_3m
6201,2018-10-04,0.97,teny_to_3m
6202,2018-10-05,1.0,teny_to_3m
6203,2018-10-08,.,teny_to_3m
6204,2018-10-09,0.96,teny_to_3m
6205,2018-10-10,0.95,teny_to_3m
6206,2018-10-11,0.87,teny_to_3m
6207,2018-10-12,0.87,teny_to_3m
6208,2018-10-15,0.85,teny_to_3m
6209,2018-10-16,0.86,teny_to_3m
6210,2018-10-17,0.88,teny_to_3m
6211,2018-10-18,0.85,teny_to_3m
6212,2018-10-19,0.89,teny_to_3m
6213,2018-10-22,0.86,teny_to_3m
6214,2018-10-23,0.84,teny_to_3m
6215,2018-10-24,0.76,teny_to_3m
6216,2018-10-25,0.8,teny_to_3m
6217,2018-10-26,0.75,teny_to_3m
6218,2018-10-29,0.74,teny_to_3m
6219,2018-10-30,0.79,teny_to_3m
6220,2018-10-31,0.81,teny_to_3m
6221,2018-11-01,0.82,teny_to_3m
6222,2018-11-02,0.89,teny_to_3m
6223,2018-11-05,0.84,teny_to_3m
6224,2018-11-06,0.87,teny_to_3m
6225,2018-11-07,0.85,teny_to_3m
6226,2018-11-08,0.89,teny_to_3m
6227,2018-11-09,0.83,teny_to_3m
6228,2018-11-12,.,teny_to_3m
6229,2018-11-13,0.76,teny_to_3m
6230,2018-11-14,0.74,teny_to_3m
6231,2018-11-15,0.74,teny_to_3m
6232,2018-11-16,0.72,teny_to_3m
6233,2018-11-19,0.68,teny_to_3m
6234,2018-11-20,0.67,teny_to_3m
6235,2018-11-21,0.65,teny_to_3m
6236,2018-11-22,.,teny_to_3m
6237,2018-11-23,0.64,teny_to_3m
6238,2018-11-26,0.66,teny_to_3m
6239,2018-11-27,0.65,teny_to_3m
6240,2018-11-28,0.66,teny_to_3m
6241,2018-11-29,0.66,teny_to_3m
6242,2018-11-30,0.64,teny_to_3m
6243,2018-12-03,0.6,teny_to_3m
6244,2018-12-04,0.49,teny_to_3m
6245,2018-12-05,.,teny_to_3m
6246,2018-12-06,0.46,teny_to_3m
6247,2018-12-07,0.45,teny_to_3m
6248,2018-12-10,0.44,teny_to_3m
6249,2018-12-11,0.48,teny_to_3m
6250,2018-12-12,0.48,teny_to_3m
6251,2018-12-13,0.48,teny_to_3m
6252,2018-12-14,0.47,teny_to_3m
6253,2018-12-17,0.46,teny_to_3m
6254,2018-12-18,0.43,teny_to_3m
6255,2018-12-19,0.37,teny_to_3m
6256,2018-12-20,0.4,teny_to_3m
6257,2018-12-21,0.4,teny_to_3m
6258,2018-12-24,0.29,teny_to_3m
6259,2018-12-25,.,teny_to_3m
6260,2018-12-26,0.37,teny_to_3m
6261,2018-12-27,0.36,teny_to_3m
6262,2018-12-28,0.32,teny_to_3m
6263,2018-12-31,0.24,teny_to_3m
6264,2019-01-01,.,teny_to_3m
6265,2019-01-02,0.24,teny_to_3m
6266,2019-01-03,0.15,teny_to_3m
6267,2019-01-04,0.25,teny_to_3m
6268,2019-01-07,0.25,teny_to_3m
6269,2019-01-08,0.27,teny_to_3m
6270,2019-01-09,0.29,teny_to_3m
6271,2019-01-10,0.31,teny_to_3m
6272,2019-01-11,0.28,teny_to_3m
6273,2019-01-14,0.26,teny_to_3m
6274,2019-01-15,0.27,teny_to_3m
6275,2019-01-16,0.3,teny_to_3m
6276,2019-01-17,0.33,teny_to_3m
6277,2019-01-18,0.38,teny_to_3m
6278,2019-01-21,.,teny_to_3m
6279,2019-01-22,0.31,teny_to_3m
6280,2019-01-23,0.35,teny_to_3m
6281,2019-01-24,0.35,teny_to_3m
6282,2019-01-25,0.37,teny_to_3m
6283,2019-01-28,0.33,teny_to_3m
6284,2019-01-29,0.3,teny_to_3m
6285,2019-01-30,0.28,teny_to_3m
6286,2019-01-31,0.22,teny_to_3m
6287,2019-02-01,0.3,teny_to_3m
6288,2019-02-04,0.31,teny_to_3m
6289,2019-02-05,0.29,teny_to_3m
6290,2019-02-06,0.28,teny_to_3m
6291,2019-02-07,0.23,teny_to_3m
6292,2019-02-08,0.2,teny_to_3m
6293,2019-02-11,0.2,teny_to_3m
6294,2019-02-12,0.25,teny_to_3m
6295,2019-02-13,0.27,teny_to_3m
6296,2019-02-14,0.23,teny_to_3m
6297,2019-02-15,0.23,teny_to_3m
6298,2019-02-18,.,teny_to_3m
6299,2019-02-19,0.2,teny_to_3m
6300,2019-02-20,0.2,teny_to_3m
6301,2019-02-21,0.24,teny_to_3m
6302,2019-02-22,0.19,teny_to_3m
6303,2019-02-25,0.2,teny_to_3m
6304,2019-02-26,0.19,teny_to_3m
6305,2019-02-27,0.24,teny_to_3m
6306,2019-02-28,0.28,teny_to_3m
6307,2019-03-01,0.32,teny_to_3m
6308,2019-03-04,0.26,teny_to_3m
6309,2019-03-05,0.26,teny_to_3m
6310,2019-03-06,0.22,teny_to_3m
6311,2019-03-07,0.19,teny_to_3m
6312,2019-03-08,0.16,teny_to_3m
6313,2019-03-11,0.18,teny_to_3m
6314,2019-03-12,0.15,teny_to_3m
6315,2019-03-13,0.16,teny_to_3m
6316,2019-03-14,0.18,teny_to_3m
6317,2019-03-15,0.14,teny_to_3m
6318,2019-03-18,0.16,teny_to_3m
6319,2019-03-19,0.15,teny_to_3m
6320,2019-03-20,0.06,teny_to_3m
6321,2019-03-21,0.05,teny_to_3m
6322,2019-03-22,-0.02,teny_to_3m
6323,2019-03-25,-0.03,teny_to_3m
6324,2019-03-26,-0.05,teny_to_3m
6325,2019-03-27,-0.05,teny_to_3m
6326,2019-03-28,-0.04,teny_to_3m
6327,2019-03-29,0.01,teny_to_3m
6328,2019-04-01,0.06,teny_to_3m
6329,2019-04-02,0.06,teny_to_3m
6330,2019-04-03,0.08,teny_to_3m
6331,2019-04-04,0.07,teny_to_3m
6332,2019-04-05,0.06,teny_to_3m
6333,2019-04-08,0.09,teny_to_3m
6334,2019-04-09,0.09,teny_to_3m
6335,2019-04-10,0.05,teny_to_3m
6336,2019-04-11,0.08,teny_to_3m
6337,2019-04-12,0.12,teny_to_3m
6338,2019-04-15,0.12,teny_to_3m
6339,2019-04-16,0.17,teny_to_3m
6340,2019-04-17,0.15,teny_to_3m
6341,2019-04-18,0.15,teny_to_3m
6342,2019-04-19,.,teny_to_3m
6343,2019-04-22,0.15,teny_to_3m
6344,2019-04-23,0.12,teny_to_3m
6345,2019-04-24,0.09,teny_to_3m
6346,2019-04-25,0.11,teny_to_3m
6347,2019-04-26,0.09,teny_to_3m
6348,2019-04-29,0.1,teny_to_3m
6349,2019-04-30,0.08,teny_to_3m
6350,2019-05-01,0.09,teny_to_3m
6351,2019-05-02,0.08,teny_to_3m
6352,2019-05-03,0.11,teny_to_3m
6353,2019-05-06,0.07,teny_to_3m
6354,2019-05-07,0.02,teny_to_3m
6355,2019-05-08,0.06,teny_to_3m
6356,2019-05-09,0.02,teny_to_3m
6357,2019-05-10,0.04,teny_to_3m
6358,2019-05-13,-0.01,teny_to_3m
6359,2019-05-14,0.01,teny_to_3m
6360,2019-05-15,-0.05,teny_to_3m
6361,2019-05-16,0.0,teny_to_3m
6362,2019-05-17,0.0,teny_to_3m
6363,2019-05-20,0.02,teny_to_3m
6364,2019-05-21,0.04,teny_to_3m
6365,2019-05-22,0.01,teny_to_3m
6366,2019-05-23,-0.06,teny_to_3m
6367,2019-05-24,-0.03,teny_to_3m
6368,2019-05-27,.,teny_to_3m
6369,2019-05-28,-0.11,teny_to_3m
6370,2019-05-29,-0.12,teny_to_3m
6371,2019-05-30,-0.16,teny_to_3m
6372,2019-05-31,-0.21,teny_to_3m
6373,2019-06-03,-0.28,teny_to_3m
6374,2019-06-04,-0.23,teny_to_3m
6375,2019-06-05,-0.23,teny_to_3m
6376,2019-06-06,-0.21,teny_to_3m
6377,2019-06-07,-0.19,teny_to_3m
6378,2019-06-10,-0.14,teny_to_3m
6379,2019-06-11,-0.12,teny_to_3m
6380,2019-06-12,-0.11,teny_to_3m
6381,2019-06-13,-0.09,teny_to_3m
6382,2019-06-14,-0.11,teny_to_3m
6383,2019-06-17,-0.14,teny_to_3m
6384,2019-06-18,-0.16,teny_to_3m
6385,2019-06-19,-0.15,teny_to_3m
6386,2019-06-20,-0.13,teny_to_3m
6387,2019-06-21,-0.04,teny_to_3m
6388,2019-06-24,-0.11,teny_to_3m
6389,2019-06-25,-0.12,teny_to_3m
6390,2019-06-26,-0.1,teny_to_3m
6391,2019-06-27,-0.13,teny_to_3m
6392,2019-06-28,-0.12,teny_to_3m
6393,2019-07-01,-0.18,teny_to_3m
6394,2019-07-02,-0.22,teny_to_3m
6395,2019-07-03,-0.25,teny_to_3m
6396,2019-07-04,.,teny_to_3m
6397,2019-07-05,-0.19,teny_to_3m
6398,2019-07-08,-0.21,teny_to_3m
6399,2019-07-09,-0.19,teny_to_3m
6400,2019-07-10,-0.13,teny_to_3m
6401,2019-07-11,-0.04,teny_to_3m
6402,2019-07-12,-0.02,teny_to_3m
6403,2019-07-15,-0.07,teny_to_3m
6404,2019-07-16,-0.02,teny_to_3m
6405,2019-07-17,-0.08,teny_to_3m
6406,2019-07-18,-0.01,teny_to_3m
6407,2019-07-19,-0.01,teny_to_3m
6408,2019-07-22,-0.04,teny_to_3m
6409,2019-07-23,0.02,teny_to_3m
6410,1999-01-04,4.580,twoy
6411,1999-01-05,4.640,twoy
6412,1999-01-06,4.620,twoy
6413,1999-01-07,4.630,twoy
6414,1999-01-08,4.710,twoy
6415,1999-01-11,4.740,twoy
6416,1999-01-12,4.680,twoy
6417,1999-01-13,4.610,twoy
6418,1999-01-14,4.470,twoy
6419,1999-01-15,4.560,twoy
6420,1999-01-18,.,twoy
6421,1999-01-19,4.620,twoy
6422,1999-01-20,4.660,twoy
6423,1999-01-21,4.630,twoy
6424,1999-01-22,4.590,twoy
6425,1999-01-25,4.590,twoy
6426,1999-01-26,4.630,twoy
6427,1999-01-27,4.570,twoy
6428,1999-01-28,4.580,twoy
6429,1999-01-29,4.580,twoy
6430,1999-02-01,4.650,twoy
6431,1999-02-02,4.700,twoy
6432,1999-02-03,4.720,twoy
6433,1999-02-04,4.770,twoy
6434,1999-02-05,4.800,twoy
6435,1999-02-08,4.800,twoy
6436,1999-02-09,4.790,twoy
6437,1999-02-10,4.770,twoy
6438,1999-02-11,4.800,twoy
6439,1999-02-12,4.910,twoy
6440,1999-02-15,.,twoy
6441,1999-02-16,4.930,twoy
6442,1999-02-17,4.890,twoy
6443,1999-02-18,4.930,twoy
6444,1999-02-19,4.950,twoy
6445,1999-02-22,4.910,twoy
6446,1999-02-23,5.000,twoy
6447,1999-02-24,5.050,twoy
6448,1999-02-25,5.150,twoy
6449,1999-02-26,5.130,twoy
6450,1999-03-01,5.200,twoy
6451,1999-03-02,5.180,twoy
6452,1999-03-03,5.190,twoy
6453,1999-03-04,5.200,twoy
6454,1999-03-05,5.140,twoy
6455,1999-03-08,5.120,twoy
6456,1999-03-09,5.020,twoy
6457,1999-03-10,5.040,twoy
6458,1999-03-11,5.050,twoy
6459,1999-03-12,5.000,twoy
6460,1999-03-15,4.990,twoy
6461,1999-03-16,4.970,twoy
6462,1999-03-17,5.010,twoy
6463,1999-03-18,4.990,twoy
6464,1999-03-19,5.040,twoy
6465,1999-03-22,5.080,twoy
6466,1999-03-23,5.030,twoy
6467,1999-03-24,4.980,twoy
6468,1999-03-25,5.020,twoy
6469,1999-03-26,4.990,twoy
6470,1999-03-29,5.020,twoy
6471,1999-03-30,4.970,twoy
6472,1999-03-31,4.990,twoy
6473,1999-04-01,5.010,twoy
6474,1999-04-02,4.960,twoy
6475,1999-04-05,4.960,twoy
6476,1999-04-06,4.930,twoy
6477,1999-04-07,4.930,twoy
6478,1999-04-08,4.860,twoy
6479,1999-04-09,4.880,twoy
6480,1999-04-12,4.930,twoy
6481,1999-04-13,4.940,twoy
6482,1999-04-14,4.950,twoy
6483,1999-04-15,4.970,twoy
6484,1999-04-16,5.020,twoy
6485,1999-04-19,4.990,twoy
6486,1999-04-20,4.950,twoy
6487,1999-04-21,4.990,twoy
6488,1999-04-22,5.050,twoy
6489,1999-04-23,5.040,twoy
6490,1999-04-26,5.040,twoy
6491,1999-04-27,5.040,twoy
6492,1999-04-28,5.020,twoy
6493,1999-04-29,4.950,twoy
6494,1999-04-30,5.080,twoy
6495,1999-05-03,5.080,twoy
6496,1999-05-04,5.120,twoy
6497,1999-05-05,5.090,twoy
6498,1999-05-06,5.190,twoy
6499,1999-05-07,5.190,twoy
6500,1999-05-10,5.150,twoy
6501,1999-05-11,5.190,twoy
6502,1999-05-12,5.190,twoy
6503,1999-05-13,5.120,twoy
6504,1999-05-14,5.300,twoy
6505,1999-05-17,5.310,twoy
6506,1999-05-18,5.380,twoy
6507,1999-05-19,5.370,twoy
6508,1999-05-20,5.350,twoy
6509,1999-05-21,5.300,twoy
6510,1999-05-24,5.280,twoy
6511,1999-05-25,5.300,twoy
6512,1999-05-26,5.330,twoy
6513,1999-05-27,5.430,twoy
6514,1999-05-28,5.420,twoy
6515,1999-05-31,.,twoy
6516,1999-06-01,5.540,twoy
6517,1999-06-02,5.550,twoy
6518,1999-06-03,5.540,twoy
6519,1999-06-04,5.560,twoy
6520,1999-06-07,5.560,twoy
6521,1999-06-08,5.570,twoy
6522,1999-06-09,5.610,twoy
6523,1999-06-10,5.660,twoy
6524,1999-06-11,5.700,twoy
6525,1999-06-14,5.660,twoy
6526,1999-06-15,5.660,twoy
6527,1999-06-16,5.610,twoy
6528,1999-06-17,5.490,twoy
6529,1999-06-18,5.560,twoy
6530,1999-06-21,5.620,twoy
6531,1999-06-22,5.650,twoy
6532,1999-06-23,5.700,twoy
6533,1999-06-24,5.750,twoy
6534,1999-06-25,5.730,twoy
6535,1999-06-28,5.680,twoy
6536,1999-06-29,5.680,twoy
6537,1999-06-30,5.530,twoy
6538,1999-07-01,5.580,twoy
6539,1999-07-02,5.580,twoy
6540,1999-07-05,.,twoy
6541,1999-07-06,5.640,twoy
6542,1999-07-07,5.640,twoy
6543,1999-07-08,5.590,twoy
6544,1999-07-09,5.610,twoy
6545,1999-07-12,5.530,twoy
6546,1999-07-13,5.500,twoy
6547,1999-07-14,5.550,twoy
6548,1999-07-15,5.530,twoy
6549,1999-07-16,5.500,twoy
6550,1999-07-19,5.460,twoy
6551,1999-07-20,5.430,twoy
6552,1999-07-21,5.450,twoy
6553,1999-07-22,5.520,twoy
6554,1999-07-23,5.580,twoy
6555,1999-07-26,5.610,twoy
6556,1999-07-27,5.560,twoy
6557,1999-07-28,5.540,twoy
6558,1999-07-29,5.620,twoy
6559,1999-07-30,5.630,twoy
6560,1999-08-02,5.650,twoy
6561,1999-08-03,5.650,twoy
6562,1999-08-04,5.640,twoy
6563,1999-08-05,5.550,twoy
6564,1999-08-06,5.690,twoy
6565,1999-08-09,5.790,twoy
6566,1999-08-10,5.790,twoy
6567,1999-08-11,5.760,twoy
6568,1999-08-12,5.780,twoy
6569,1999-08-13,5.710,twoy
6570,1999-08-16,5.750,twoy
6571,1999-08-17,5.680,twoy
6572,1999-08-18,5.660,twoy
6573,1999-08-19,5.660,twoy
6574,1999-08-20,5.650,twoy
6575,1999-08-23,5.660,twoy
6576,1999-08-24,5.650,twoy
6577,1999-08-25,5.530,twoy
6578,1999-08-26,5.560,twoy
6579,1999-08-27,5.650,twoy
6580,1999-08-30,5.730,twoy
6581,1999-08-31,5.730,twoy
6582,1999-09-01,5.740,twoy
6583,1999-09-02,5.740,twoy
6584,1999-09-03,5.640,twoy
6585,1999-09-06,.,twoy
6586,1999-09-07,5.690,twoy
6587,1999-09-08,5.670,twoy
6588,1999-09-09,5.710,twoy
6589,1999-09-10,5.640,twoy
6590,1999-09-13,5.660,twoy
6591,1999-09-14,5.710,twoy
6592,1999-09-15,5.670,twoy
6593,1999-09-16,5.630,twoy
6594,1999-09-17,5.630,twoy
6595,1999-09-20,5.670,twoy
6596,1999-09-21,5.670,twoy
6597,1999-09-22,5.670,twoy
6598,1999-09-23,5.630,twoy
6599,1999-09-24,5.550,twoy
6600,1999-09-27,5.620,twoy
6601,1999-09-28,5.650,twoy
6602,1999-09-29,5.680,twoy
6603,1999-09-30,5.630,twoy
6604,1999-10-01,5.730,twoy
6605,1999-10-04,5.700,twoy
6606,1999-10-05,5.780,twoy
6607,1999-10-06,5.810,twoy
6608,1999-10-07,5.820,twoy
6609,1999-10-08,5.800,twoy
6610,1999-10-11,.,twoy
6611,1999-10-12,5.820,twoy
6612,1999-10-13,5.870,twoy
6613,1999-10-14,5.900,twoy
6614,1999-10-15,5.820,twoy
6615,1999-10-18,5.850,twoy
6616,1999-10-19,5.920,twoy
6617,1999-10-20,5.940,twoy
6618,1999-10-21,5.930,twoy
6619,1999-10-22,5.960,twoy
6620,1999-10-25,5.980,twoy
6621,1999-10-26,6.020,twoy
6622,1999-10-27,5.940,twoy
6623,1999-10-28,5.870,twoy
6624,1999-10-29,5.790,twoy
6625,1999-11-01,5.830,twoy
6626,1999-11-02,5.810,twoy
6627,1999-11-03,5.790,twoy
6628,1999-11-04,5.740,twoy
6629,1999-11-05,5.720,twoy
6630,1999-11-08,5.740,twoy
6631,1999-11-09,5.770,twoy
6632,1999-11-10,5.810,twoy
6633,1999-11-11,.,twoy
6634,1999-11-12,5.780,twoy
6635,1999-11-15,5.790,twoy
6636,1999-11-16,5.850,twoy
6637,1999-11-17,5.900,twoy
6638,1999-11-18,5.900,twoy
6639,1999-11-19,5.920,twoy
6640,1999-11-22,5.950,twoy
6641,1999-11-23,5.930,twoy
6642,1999-11-24,5.970,twoy
6643,1999-11-25,.,twoy
6644,1999-11-26,5.990,twoy
6645,1999-11-29,6.040,twoy
6646,1999-11-30,6.010,twoy
6647,1999-12-01,6.040,twoy
6648,1999-12-02,6.060,twoy
6649,1999-12-03,5.990,twoy
6650,1999-12-06,5.980,twoy
6651,1999-12-07,5.950,twoy
6652,1999-12-08,5.980,twoy
6653,1999-12-09,5.960,twoy
6654,1999-12-10,5.930,twoy
6655,1999-12-13,5.960,twoy
6656,1999-12-14,6.070,twoy
6657,1999-12-15,6.100,twoy
6658,1999-12-16,6.150,twoy
6659,1999-12-17,6.150,twoy
6660,1999-12-20,6.210,twoy
6661,1999-12-21,6.210,twoy
6662,1999-12-22,6.240,twoy
6663,1999-12-23,6.240,twoy
6664,1999-12-24,.,twoy
6665,1999-12-27,6.210,twoy
6666,1999-12-28,6.230,twoy
6667,1999-12-29,6.210,twoy
6668,1999-12-30,6.190,twoy
6669,1999-12-31,6.240,twoy
6670,2000-01-03,6.380,twoy
6671,2000-01-04,6.300,twoy
6672,2000-01-05,6.380,twoy
6673,2000-01-06,6.350,twoy
6674,2000-01-07,6.310,twoy
6675,2000-01-10,6.380,twoy
6676,2000-01-11,6.450,twoy
6677,2000-01-12,6.490,twoy
6678,2000-01-13,6.400,twoy
6679,2000-01-14,6.440,twoy
